player,playerLabel,clubLabel,leagueLabel,start,end,caps
http://www.wikidata.org/entity/Q313316,Romelu Lukaku,Everton F.C.,Premier League,2014-01-01T00:00:00Z,2017-01-01T00:00:00Z,110
http://www.wikidata.org/entity/Q313316,Romelu Lukaku,Manchester United F.C.,Premier League,2017-01-01T00:00:00Z,2019-01-01T00:00:00Z,66
http://www.wikidata.org/entity/Q313316,Romelu Lukaku,Inter Milan,Serie A,2019-01-01T00:00:00Z,2021-01-01T00:00:00Z,72
http://www.wikidata.org/entity/Q313316,Romelu Lukaku,Chelsea F.C.,Premier League,2021-08-12T00:00:00Z,2024-08-01T00:00:00Z,26
http://www.wikidata.org/entity/Q313316,Romelu Lukaku,Inter Milan,Serie A,2022-06-01T00:00:00Z,2023-06-30T00:00:00Z,25
http://www.wikidata.org/entity/Q313316,Romelu Lukaku,AS Roma,Serie A,2023-08-31T00:00:00Z,2024-07-01T00:00:00Z,32
http://www.wikidata.org/entity/Q313316,Romelu Lukaku,SSC Napoli,Serie A,2024-08-01T00:00:00Z,,36
http://www.wikidata.org/entity/Q313480,Gianluca Pagliuca,Inter Milan,Serie A,1994-01-01T00:00:00Z,1999-01-01T00:00:00Z,165
http://www.wikidata.org/entity/Q313480,Gianluca Pagliuca,Bologna F.C. 1909,Serie A,1999-01-01T00:00:00Z,2006-01-01T00:00:00Z,248
http://www.wikidata.org/entity/Q314250,Fernando Amorebieta,Athletic Club,La Liga,1996-01-01T00:00:00Z,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q314250,Fernando Amorebieta,Athletic Club,La Liga,2005-01-01T00:00:00Z,2013-01-01T00:00:00Z,254
http://www.wikidata.org/entity/Q314250,Fernando Amorebieta,Fulham F.C.,Premier League,2013-01-01T00:00:00Z,2016-01-01T00:00:00Z,48
http://www.wikidata.org/entity/Q314259,Iker Muníain,Athletic Club,La Liga,2005-01-01T00:00:00Z,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q314259,Iker Muníain,Athletic Club,La Liga,2009-01-01T00:00:00Z,2024-01-01T00:00:00Z,560
http://www.wikidata.org/entity/Q314405,Martin Keown,Arsenal F.C.,Premier League,1984-01-01T00:00:00Z,1986-01-01T00:00:00Z,22
http://www.wikidata.org/entity/Q314405,Martin Keown,Brighton & Hove Albion F.C.,Premier League,1985-01-01T00:00:00Z,1985-01-01T00:00:00Z,23
http://www.wikidata.org/entity/Q314405,Martin Keown,Aston Villa F.C.,Premier League,1986-01-01T00:00:00Z,1989-01-01T00:00:00Z,112
http://www.wikidata.org/entity/Q314405,Martin Keown,Everton F.C.,Premier League,1989-01-01T00:00:00Z,1993-01-01T00:00:00Z,96
http://www.wikidata.org/entity/Q314405,Martin Keown,Arsenal F.C.,Premier League,1993-01-01T00:00:00Z,2004-01-01T00:00:00Z,311
http://www.wikidata.org/entity/Q314445,Ariel Ibagaza,RCD Mallorca,La Liga,1998-01-01T00:00:00Z,2003-01-01T00:00:00Z,143
http://www.wikidata.org/entity/Q314445,Ariel Ibagaza,Atlético Madrid,La Liga,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z,85
http://www.wikidata.org/entity/Q314445,Ariel Ibagaza,RCD Mallorca,La Liga,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,61
http://www.wikidata.org/entity/Q314445,Ariel Ibagaza,Villarreal CF,La Liga,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z,54
http://www.wikidata.org/entity/Q316457,Cristian Daniel Ledesma,US Lecce,Serie A,2002-01-01T00:00:00Z,2006-01-01T00:00:00Z,126
http://www.wikidata.org/entity/Q316457,Cristian Daniel Ledesma,SS Lazio,Serie A,2006-01-01T00:00:00Z,2015-01-01T00:00:00Z,259
http://www.wikidata.org/entity/Q316512,Luís Boa Morte,Arsenal F.C.,Premier League,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z,25
http://www.wikidata.org/entity/Q316512,Luís Boa Morte,Fulham F.C.,Premier League,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,39
http://www.wikidata.org/entity/Q316512,Luís Boa Morte,Fulham F.C.,Premier League,2001-01-01T00:00:00Z,2007-01-01T00:00:00Z,166
http://www.wikidata.org/entity/Q316512,Luís Boa Morte,West Ham United F.C.,Premier League,2007-01-01T00:00:00Z,2011-01-01T00:00:00Z,91
http://www.wikidata.org/entity/Q316695,Sylvain Distin,Newcastle United F.C.,Premier League,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z,28
http://www.wikidata.org/entity/Q316695,Sylvain Distin,Manchester City F.C.,Premier League,2002-01-01T00:00:00Z,2007-01-01T00:00:00Z,178
http://www.wikidata.org/entity/Q316695,Sylvain Distin,Everton F.C.,Premier League,2009-01-01T00:00:00Z,2015-01-01T00:00:00Z,174
http://www.wikidata.org/entity/Q316695,Sylvain Distin,AFC Bournemouth,Premier League,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z,12
http://www.wikidata.org/entity/Q316724,Séamus Coleman,Everton F.C.,Premier League,2009-01-01T00:00:00Z,,372
http://www.wikidata.org/entity/Q316762,Cristián Zapata,Udinese Calcio,Serie A,2005-01-01T00:00:00Z,2011-01-01T00:00:00Z,168
http://www.wikidata.org/entity/Q316762,Cristián Zapata,Villarreal CF,La Liga,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z,28
http://www.wikidata.org/entity/Q316762,Cristián Zapata,AC Milan,Serie A,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z,23
http://www.wikidata.org/entity/Q316762,Cristián Zapata,AC Milan,Serie A,2013-01-01T00:00:00Z,2019-01-01T00:00:00Z,88
http://www.wikidata.org/entity/Q316762,Cristián Zapata,Genoa CFC,Serie A,2019-01-01T00:00:00Z,2021-01-01T00:00:00Z,32
http://www.wikidata.org/entity/Q316772,Raúl García,Club Atlético Osasuna,La Liga,,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q316772,Raúl García,Club Atlético Osasuna,La Liga,2004-01-01T00:00:00Z,2007-01-01T00:00:00Z,91
http://www.wikidata.org/entity/Q316772,Raúl García,Atlético Madrid,La Liga,2007-01-01T00:00:00Z,2015-01-01T00:00:00Z,306
http://www.wikidata.org/entity/Q316772,Raúl García,Club Atlético Osasuna,La Liga,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z,35
http://www.wikidata.org/entity/Q316772,Raúl García,Athletic Club,La Liga,2015-01-01T00:00:00Z,2024-01-01T00:00:00Z,363
http://www.wikidata.org/entity/Q316852,Stefano Mauri,Udinese Calcio,Serie A,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z,48
http://www.wikidata.org/entity/Q316852,Stefano Mauri,SS Lazio,Serie A,2006-01-01T00:00:00Z,2016-01-01T00:00:00Z,253
http://www.wikidata.org/entity/Q317216,Andoni Iraola,Athletic Club,La Liga,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q317216,Andoni Iraola,Athletic Club,La Liga,2003-01-01T00:00:00Z,2015-01-01T00:00:00Z,406
http://www.wikidata.org/entity/Q318226,Stefano Fiore,Parma Calcio 1913,Serie A,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z,8
http://www.wikidata.org/entity/Q318226,Stefano Fiore,Parma Calcio 1913,Serie A,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z,54
http://www.wikidata.org/entity/Q318226,Stefano Fiore,Udinese Calcio,Serie A,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z,67
http://www.wikidata.org/entity/Q318226,Stefano Fiore,SS Lazio,Serie A,2001-01-01T00:00:00Z,2004-01-01T00:00:00Z,95
http://www.wikidata.org/entity/Q318226,Stefano Fiore,Valencia CF,La Liga,2004-01-01T00:00:00Z,2007-01-01T00:00:00Z,20
http://www.wikidata.org/entity/Q318226,Stefano Fiore,ACF Fiorentina,Serie A,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,38
http://www.wikidata.org/entity/Q318226,Stefano Fiore,Torino FC,Serie A,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z,19
http://www.wikidata.org/entity/Q3189078,Julian Brandt,Bayer 04 Leverkusen,Bundesliga,2014-01-01T00:00:00Z,2019-01-01T00:00:00Z,165
http://www.wikidata.org/entity/Q3189078,Julian Brandt,Borussia Dortmund,Bundesliga,2019-01-01T00:00:00Z,,197
http://www.wikidata.org/entity/Q319543,Gianluca Pessotto,AC Milan,Serie A,,,
http://www.wikidata.org/entity/Q319543,Gianluca Pessotto,Bologna F.C. 1909,Serie A,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z,21
http://www.wikidata.org/entity/Q319543,Gianluca Pessotto,Hellas Verona FC,Serie A,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,34
http://www.wikidata.org/entity/Q319543,Gianluca Pessotto,Torino FC,Serie A,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z,32
http://www.wikidata.org/entity/Q319543,Gianluca Pessotto,Juventus FC,Serie A,1995-01-01T00:00:00Z,2006-01-01T00:00:00Z,243
http://www.wikidata.org/entity/Q325886,Pablo Orbaiz,Club Atlético Osasuna,La Liga,1985-01-01T00:00:00Z,1996-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q325886,Pablo Orbaiz,Club Atlético Osasuna,La Liga,1996-01-01T00:00:00Z,2000-01-01T00:00:00Z,73
http://www.wikidata.org/entity/Q325886,Pablo Orbaiz,Athletic Club,La Liga,2000-01-01T00:00:00Z,2012-01-01T00:00:00Z,318
http://www.wikidata.org/entity/Q327285,Stefan Reuter,FC Bayern Munich,Bundesliga,1988-01-01T00:00:00Z,1991-01-01T00:00:00Z,95
http://www.wikidata.org/entity/Q327285,Stefan Reuter,Juventus FC,Serie A,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z,28
http://www.wikidata.org/entity/Q327285,Stefan Reuter,Borussia Dortmund,Bundesliga,1992-01-01T00:00:00Z,2004-01-01T00:00:00Z,307
http://www.wikidata.org/entity/Q3291863,Carlos Llorens,Elche CF,La Liga,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,28
http://www.wikidata.org/entity/Q3291863,Carlos Llorens,Levante UD,La Liga,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z,33
http://www.wikidata.org/entity/Q3291863,Carlos Llorens,Rayo Vallecano,La Liga,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z,69
http://www.wikidata.org/entity/Q3291863,Carlos Llorens,Atlético Madrid,La Liga,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,12
http://www.wikidata.org/entity/Q3291863,Carlos Llorens,Club Atlético Osasuna,La Liga,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,19
http://www.wikidata.org/entity/Q3291863,Carlos Llorens,Deportivo Alavés,La Liga,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z,71
http://www.wikidata.org/entity/Q3291863,Carlos Llorens,Rayo Vallecano,La Liga,2006-01-01T00:00:00Z,2009-01-01T00:00:00Z,83
http://www.wikidata.org/entity/Q334576,Stephen Ward,Wolverhampton Wanderers F.C.,Premier League,2007-01-01T00:00:00Z,2014-01-01T00:00:00Z,222
http://www.wikidata.org/entity/Q334576,Stephen Ward,Brighton & Hove Albion F.C.,Premier League,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z,44
http://www.wikidata.org/entity/Q334576,Stephen Ward,Burnley F.C.,Premier League,2014-01-01T00:00:00Z,2019-06-01T00:00:00Z,101
http://www.wikidata.org/entity/Q337617,Erik Lamela,AS Roma,Serie A,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z,62
http://www.wikidata.org/entity/Q337617,Erik Lamela,Tottenham Hotspur F.C.,Premier League,2013-01-01T00:00:00Z,2021-01-01T00:00:00Z,177
http://www.wikidata.org/entity/Q337617,Erik Lamela,Sevilla FC,La Liga,2021-01-01T00:00:00Z,2024-01-01T00:00:00Z,65
http://www.wikidata.org/entity/Q338794,Agustín Aranzábal,Real Sociedad,La Liga,1992-01-01T00:00:00Z,2004-01-01T00:00:00Z,351
http://www.wikidata.org/entity/Q340077,David Unsworth,Everton F.C.,Premier League,1992-01-01T00:00:00Z,1997-01-01T00:00:00Z,116
http://www.wikidata.org/entity/Q340077,David Unsworth,West Ham United F.C.,Premier League,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,32
http://www.wikidata.org/entity/Q340077,David Unsworth,Everton F.C.,Premier League,1998-01-01T00:00:00Z,2004-01-01T00:00:00Z,188
http://www.wikidata.org/entity/Q340077,David Unsworth,Aston Villa F.C.,Premier League,1998-01-01T00:00:00Z,1998-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q340077,David Unsworth,Burnley F.C.,Premier League,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,29
http://www.wikidata.org/entity/Q342219,Nacho Monreal,Club Atlético Osasuna,La Liga,2006-01-01T00:00:00Z,2011-01-01T00:00:00Z,127
http://www.wikidata.org/entity/Q342219,Nacho Monreal,Arsenal F.C.,Premier League,2013-01-01T00:00:00Z,2019-01-01T00:00:00Z,187
http://www.wikidata.org/entity/Q342219,Nacho Monreal,Real Sociedad,La Liga,2019-01-01T00:00:00Z,2022-01-01T00:00:00Z,55
http://www.wikidata.org/entity/Q342223,Sergi Barjuan,Futbol Club Barcelona,La Liga,1993-01-01T00:00:00Z,2002-01-01T00:00:00Z,267
http://www.wikidata.org/entity/Q342223,Sergi Barjuan,Atlético Madrid,La Liga,2002-01-01T00:00:00Z,2005-01-01T00:00:00Z,85
http://www.wikidata.org/entity/Q342308,Stephen Carr,Tottenham Hotspur F.C.,Premier League,1993-01-01T00:00:00Z,2004-01-01T00:00:00Z,226
http://www.wikidata.org/entity/Q342308,Stephen Carr,Newcastle United F.C.,Premier League,2004-01-01T00:00:00Z,2008-01-01T00:00:00Z,78
http://www.wikidata.org/entity/Q342484,Massimo brambella,Atalanta BC,Serie A,1992-01-01T00:00:00Z,1996-01-01T00:00:00Z,114
http://www.wikidata.org/entity/Q342484,Massimo brambella,Juventus FC,Serie A,1996-01-01T00:00:00Z,2005-01-01T00:00:00Z,186
http://www.wikidata.org/entity/Q348407,Domenico Berardi,US Sassuolo Calcio,Serie A,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z,37
http://www.wikidata.org/entity/Q348407,Domenico Berardi,Juventus FC,Serie A,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q348407,Domenico Berardi,US Sassuolo Calcio,Serie A,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z,61
http://www.wikidata.org/entity/Q348407,Domenico Berardi,US Sassuolo Calcio,Serie A,2015-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/1ec7436b595deeb6fda8996e7883723a,252
http://www.wikidata.org/entity/Q348857,Gary Neville,Manchester United F.C.,Premier League,1992-01-01T00:00:00Z,2011-01-01T00:00:00Z,400
http://www.wikidata.org/entity/Q350271,Damiano Tommasi,Inter Milan,Serie A,,,
http://www.wikidata.org/entity/Q350271,Damiano Tommasi,Hellas Verona FC,Serie A,1993-01-01T00:00:00Z,1996-01-01T00:00:00Z,77
http://www.wikidata.org/entity/Q350271,Damiano Tommasi,AS Roma,Serie A,1996-01-01T00:00:00Z,2006-01-01T00:00:00Z,262
http://www.wikidata.org/entity/Q350271,Damiano Tommasi,Levante UD,La Liga,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,44
http://www.wikidata.org/entity/Q350489,Cristiano Doni,Bologna F.C. 1909,Serie A,1994-01-01T00:00:00Z,1996-01-01T00:00:00Z,54
http://www.wikidata.org/entity/Q350489,Cristiano Doni,Atalanta BC,Serie A,1998-01-01T00:00:00Z,2003-01-01T00:00:00Z,145
http://www.wikidata.org/entity/Q350489,Cristiano Doni,RCD Mallorca,La Liga,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,24
http://www.wikidata.org/entity/Q350489,Cristiano Doni,Atalanta BC,Serie A,2006-01-01T00:00:00Z,2011-01-01T00:00:00Z,151
http://www.wikidata.org/entity/Q350684,Markel Susaeta,Athletic Club,La Liga,1997-01-01T00:00:00Z,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q350684,Markel Susaeta,Athletic Club,La Liga,2007-01-01T00:00:00Z,2019-01-01T00:00:00Z,507
http://www.wikidata.org/entity/Q350851,Julen Guerrero,Athletic Club,La Liga,1982-01-01T00:00:00Z,1991-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q350851,Julen Guerrero,Athletic Club,La Liga,1992-01-01T00:00:00Z,2006-01-01T00:00:00Z,372
http://www.wikidata.org/entity/Q350988,Simone Padoin,Atalanta BC,Serie A,2007-01-01T00:00:00Z,2012-01-01T00:00:00Z,156
http://www.wikidata.org/entity/Q350988,Simone Padoin,Juventus FC,Serie A,2012-01-01T00:00:00Z,2016-01-01T00:00:00Z,84
http://www.wikidata.org/entity/Q350988,Simone Padoin,Cagliari Calcio,Serie A,2016-01-01T00:00:00Z,2019-01-01T00:00:00Z,98
http://www.wikidata.org/entity/Q3529022,Timo Werner,VfB Stuttgart,Bundesliga,2013-01-01T00:00:00Z,2016-01-01T00:00:00Z,95
http://www.wikidata.org/entity/Q3529022,Timo Werner,RB Leipzig,Bundesliga,2016-01-01T00:00:00Z,2020-01-01T00:00:00Z,127
http://www.wikidata.org/entity/Q3529022,Timo Werner,Chelsea F.C.,Premier League,2020-01-01T00:00:00Z,2022-01-01T00:00:00Z,56
http://www.wikidata.org/entity/Q3529022,Timo Werner,RB Leipzig,Bundesliga,2022-08-09T00:00:00Z,,35
http://www.wikidata.org/entity/Q3529022,Timo Werner,Tottenham Hotspur F.C.,Premier League,2024-01-09T00:00:00Z,2025-06-30T00:00:00Z,31
http://www.wikidata.org/entity/Q3531728,David López Silva,RCD Espanyol de Barcelona,La Liga,2010-01-01T00:00:00Z,2014-01-01T00:00:00Z,37
http://www.wikidata.org/entity/Q3531728,David López Silva,SSC Napoli,Serie A,2014-01-01T00:00:00Z,2016-01-01T00:00:00Z,57
http://www.wikidata.org/entity/Q3531728,David López Silva,RCD Espanyol de Barcelona,La Liga,2016-01-01T00:00:00Z,2022-01-01T00:00:00Z,181
http://www.wikidata.org/entity/Q3531728,David López Silva,Girona FC,La Liga,2022-01-01T00:00:00Z,,65
http://www.wikidata.org/entity/Q353181,Miroslav Karhan,Real Betis Balompié,La Liga,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,33
http://www.wikidata.org/entity/Q353181,Miroslav Karhan,VfL Wolfsburg,Bundesliga,2001-01-01T00:00:00Z,2007-01-01T00:00:00Z,173
http://www.wikidata.org/entity/Q353181,Miroslav Karhan,1. FSV Mainz 05,Bundesliga,2007-01-01T00:00:00Z,2011-01-01T00:00:00Z,109
http://www.wikidata.org/entity/Q353520,Lee Bowyer,Leeds United F.C.,Premier League,1996-01-01T00:00:00Z,2003-01-01T00:00:00Z,203
http://www.wikidata.org/entity/Q353520,Lee Bowyer,Newcastle United F.C.,Premier League,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z,79
http://www.wikidata.org/entity/Q353520,Lee Bowyer,West Ham United F.C.,Premier League,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z,10
http://www.wikidata.org/entity/Q353520,Lee Bowyer,West Ham United F.C.,Premier League,2006-01-01T00:00:00Z,2009-01-01T00:00:00Z,41
http://www.wikidata.org/entity/Q357984,Kevin De Bruyne,Chelsea F.C.,Premier League,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q357984,Kevin De Bruyne,SV Werder Bremen,Bundesliga,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z,33
http://www.wikidata.org/entity/Q357984,Kevin De Bruyne,VfL Wolfsburg,Bundesliga,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z,52
http://www.wikidata.org/entity/Q357984,Kevin De Bruyne,Manchester City F.C.,Premier League,2015-01-01T00:00:00Z,2025-01-01T00:00:00Z,285
http://www.wikidata.org/entity/Q357984,Kevin De Bruyne,SSC Napoli,Serie A,2025-01-01T00:00:00Z,,8
http://www.wikidata.org/entity/Q358407,Xabi Prieto,Real Sociedad,La Liga,2003-01-01T00:00:00Z,2018-01-01T00:00:00Z,479
http://www.wikidata.org/entity/Q358684,Carlos Gurpegui,Athletic Club,La Liga,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q358684,Carlos Gurpegui,Athletic Club,La Liga,2002-01-01T00:00:00Z,2016-01-01T00:00:00Z,393
http://www.wikidata.org/entity/Q358688,Gabriel Fernández Arena,Atlético Madrid,La Liga,2004-01-01T00:00:00Z,2007-01-01T00:00:00Z,58
http://www.wikidata.org/entity/Q358688,Gabriel Fernández Arena,Getafe CF,La Liga,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,32
http://www.wikidata.org/entity/Q358688,Gabriel Fernández Arena,Atlético Madrid,La Liga,2011-01-01T00:00:00Z,2018-01-01T00:00:00Z,239
http://www.wikidata.org/entity/Q358793,Ian Harte,Leeds United F.C.,Premier League,1996-01-01T00:00:00Z,2004-01-01T00:00:00Z,213
http://www.wikidata.org/entity/Q358793,Ian Harte,Levante UD,La Liga,2004-01-01T00:00:00Z,2007-01-01T00:00:00Z,66
http://www.wikidata.org/entity/Q358793,Ian Harte,Sunderland A.F.C.,Premier League,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,8
http://www.wikidata.org/entity/Q358793,Ian Harte,AFC Bournemouth,Premier League,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z,28
http://www.wikidata.org/entity/Q360177,Ismael Urzaiz,Real Madrid Club de Fútbol,La Liga,1985-01-01T00:00:00Z,1989-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q360177,Ismael Urzaiz,Real Madrid Club de Fútbol,La Liga,1990-01-01T00:00:00Z,1993-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q360177,Ismael Urzaiz,RC Celta de Vigo,La Liga,1993-01-01T00:00:00Z,1993-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q360177,Ismael Urzaiz,Rayo Vallecano,La Liga,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,20
http://www.wikidata.org/entity/Q360177,Ismael Urzaiz,RCD Espanyol de Barcelona,La Liga,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z,41
http://www.wikidata.org/entity/Q360177,Ismael Urzaiz,Athletic Club,La Liga,1996-01-01T00:00:00Z,2007-01-01T00:00:00Z,367
http://www.wikidata.org/entity/Q363608,Darren Anderton,Tottenham Hotspur F.C.,Premier League,1992-01-01T00:00:00Z,2004-01-01T00:00:00Z,299
http://www.wikidata.org/entity/Q363608,Darren Anderton,Wolverhampton Wanderers F.C.,Premier League,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,24
http://www.wikidata.org/entity/Q363608,Darren Anderton,AFC Bournemouth,Premier League,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,66
http://www.wikidata.org/entity/Q3659664,Carlo Nervo,Bologna F.C. 1909,Serie A,1994-01-01T00:00:00Z,2005-01-01T00:00:00Z,311
http://www.wikidata.org/entity/Q3659664,Carlo Nervo,Bologna F.C. 1909,Serie A,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,26
http://www.wikidata.org/entity/Q369133,Roberto Sensini,Udinese Calcio,Serie A,1989-01-01T00:00:00Z,1993-01-01T00:00:00Z,149
http://www.wikidata.org/entity/Q369133,Roberto Sensini,Parma Calcio 1913,Serie A,1993-01-01T00:00:00Z,1999-01-01T00:00:00Z,156
http://www.wikidata.org/entity/Q369133,Roberto Sensini,SS Lazio,Serie A,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,24
http://www.wikidata.org/entity/Q369133,Roberto Sensini,Parma Calcio 1913,Serie A,2000-01-01T00:00:00Z,2002-01-01T00:00:00Z,35
http://www.wikidata.org/entity/Q369133,Roberto Sensini,Udinese Calcio,Serie A,2002-01-01T00:00:00Z,2006-01-01T00:00:00Z,91
http://www.wikidata.org/entity/Q369764,Ander Iturraspe,Athletic Club,La Liga,1999-01-01T00:00:00Z,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q369764,Ander Iturraspe,Athletic Club,La Liga,2008-01-01T00:00:00Z,2019-01-01T00:00:00Z,320
http://www.wikidata.org/entity/Q369764,Ander Iturraspe,RCD Espanyol de Barcelona,La Liga,2019-01-01T00:00:00Z,2020-01-01T00:00:00Z,18
http://www.wikidata.org/entity/Q370395,Bruno Soriano,Villarreal CF,La Liga,2006-01-01T00:00:00Z,2020-07-01T00:00:00Z,324
http://www.wikidata.org/entity/Q370403,Mario Suárez,Atlético Madrid,La Liga,2005-11-06T00:00:00Z,2008-07-03T00:00:00Z,6
http://www.wikidata.org/entity/Q370403,Mario Suárez,RC Celta de Vigo,La Liga,2007-08-21T00:00:00Z,2008-06-30T00:00:00Z,27
http://www.wikidata.org/entity/Q370403,Mario Suárez,RCD Mallorca,La Liga,2008-07-03T00:00:00Z,2010-06-30T00:00:00Z,70
http://www.wikidata.org/entity/Q370403,Mario Suárez,Atlético Madrid,La Liga,2010-07-01T00:00:00Z,2015-07-22T00:00:00Z,180
http://www.wikidata.org/entity/Q370403,Mario Suárez,ACF Fiorentina,Serie A,2015-07-22T00:00:00Z,2016-01-30T00:00:00Z,13
http://www.wikidata.org/entity/Q370403,Mario Suárez,Valencia CF,La Liga,2016-08-16T00:00:00Z,2017-06-30T00:00:00Z,24
http://www.wikidata.org/entity/Q370403,Mario Suárez,Rayo Vallecano,La Liga,2019-01-31T00:00:00Z,2023-01-01T00:00:00Z,108
http://www.wikidata.org/entity/Q372879,Juanfran,Levante UD,La Liga,1994-01-01T00:00:00Z,1997-01-01T00:00:00Z,47
http://www.wikidata.org/entity/Q372879,Juanfran,Valencia CF,La Liga,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z,41
http://www.wikidata.org/entity/Q372879,Juanfran,RC Celta de Vigo,La Liga,1999-01-01T00:00:00Z,2004-01-01T00:00:00Z,126
http://www.wikidata.org/entity/Q372879,Juanfran,Levante UD,La Liga,2010-01-01T00:00:00Z,2016-01-01T00:00:00Z,170
http://www.wikidata.org/entity/Q3752322,José Antonio Pikabea,Real Sociedad,La Liga,1992-01-01T00:00:00Z,2003-01-01T00:00:00Z,313
http://www.wikidata.org/entity/Q377746,Ray Parlour,Arsenal F.C.,Premier League,1992-01-01T00:00:00Z,2004-01-01T00:00:00Z,339
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Newcastle United F.C.,Premier League,1998-01-01T00:00:00Z,2004-01-01T00:00:00Z,182
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Aston Villa F.C.,Premier League,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,49
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Newcastle United F.C.,Premier League,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z,58
http://www.wikidata.org/entity/Q378005,Nolberto Solano,West Ham United F.C.,Premier League,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,23
http://www.wikidata.org/entity/Q3780217,Oli,Real Oviedo,La Liga,1993-01-01T00:00:00Z,1997-01-01T00:00:00Z,111
http://www.wikidata.org/entity/Q3780217,Oli,Real Betis Balompié,La Liga,1997-01-01T00:00:00Z,2000-01-01T00:00:00Z,92
http://www.wikidata.org/entity/Q3780217,Oli,Real Oviedo,La Liga,2000-01-01T00:00:00Z,2003-01-01T00:00:00Z,105
http://www.wikidata.org/entity/Q3780249,César Palacios,Club Atlético Osasuna,La Liga,1987-01-01T00:00:00Z,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3780249,César Palacios,Club Atlético Osasuna,La Liga,1994-01-01T00:00:00Z,2004-01-01T00:00:00Z,312
