player,playerLabel,clubLabel,leagueLabel,start,end,caps
http://www.wikidata.org/entity/Q3752322,José Antonio Pikabea,Real Sociedad,La Liga,1992-01-01T00:00:00Z,2003-01-01T00:00:00Z,313
http://www.wikidata.org/entity/Q3752322,José Antonio Pikabea,Basque Country regional football team,,1993-01-01T00:00:00Z,1999-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Bristol Rovers F.C.,EFL League Two,1991-01-01T00:00:00Z,1995-01-01T00:00:00Z,47
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Weymouth F.C.,Southern Football League,1992-01-01T00:00:00Z,1992-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Gloucester City A.F.C.,National League North,1992-01-01T00:00:00Z,1992-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Crystal Palace F.C.,Premier League,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z,20
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Wales men's national association football team,,1995-01-01T00:00:00Z,2004-01-01T00:00:00Z,15
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Sheffield United F.C.,EFL Championship,1996-01-01T00:00:00Z,1998-01-01T00:00:00Z,87
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Manchester City F.C.,Premier League,1998-01-01T00:00:00Z,2001-01-01T00:00:00Z,48
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Queens Park Rangers F.C.,EFL Championship,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Port Vale F.C.,EFL League One,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Burnley F.C.,Premier League,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,15
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Burnley F.C.,Premier League,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z,80
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Nottingham Forest F.C.,Premier League,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z,90
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Crewe Alexandra F.C.,EFL League Two,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z,15
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Tranmere Rovers F.C.,EFL League Two,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,60
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Doncaster Rovers F.C.,EFL League One,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z,31
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Wrexham A.F.C.,EFL Championship,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z,60
http://www.wikidata.org/entity/Q3758314,Gareth Taylor,Carlisle United F.C.,National League,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q377746,Ray Parlour,Arsenal F.C.,Premier League,1992-01-01T00:00:00Z,2004-01-01T00:00:00Z,339
http://www.wikidata.org/entity/Q377746,Ray Parlour,England national under-21 association football team,,1992-01-01T00:00:00Z,1994-01-01T00:00:00Z,12
http://www.wikidata.org/entity/Q377746,Ray Parlour,England national association football B team,,1998-01-01T00:00:00Z,1998-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q377746,Ray Parlour,England men's national association football team,,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,10
http://www.wikidata.org/entity/Q377746,Ray Parlour,Middlesbrough F.C.,EFL Championship,2004-01-01T00:00:00Z,2007-01-01T00:00:00Z,46
http://www.wikidata.org/entity/Q377746,Ray Parlour,Hull City A.F.C.,EFL Championship,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z,15
http://www.wikidata.org/entity/Q377746,Ray Parlour,Wembley F.C.,Spartan South Midlands Football League,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Club Sporting Cristal,Peruvian Primera División,1993-01-01T00:00:00Z,1993-01-01T00:00:00Z,11
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Club Deportivo Municipal,Copa Perú,1993-01-01T00:00:00Z,1993-01-01T00:00:00Z,27
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Club Deportivo Municipal,Copa Perú,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Peru men's national football team,,1994-01-01T00:00:00Z,2009-01-01T00:00:00Z,95
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Club Sporting Cristal,Peruvian Primera División,1994-01-01T00:00:00Z,1997-01-01T00:00:00Z,97
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Boca Juniors,Argentine Primera División,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,32
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Boca Juniors,Liga Nacional de Básquet,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,32
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Boca Juniors,Liga de Voleibol Argentina – Serie A1,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,32
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Newcastle United F.C.,Premier League,1998-01-01T00:00:00Z,2004-01-01T00:00:00Z,182
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Aston Villa F.C.,Premier League,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,49
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Newcastle United F.C.,Premier League,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z,58
http://www.wikidata.org/entity/Q378005,Nolberto Solano,West Ham United F.C.,Premier League,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,23
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Athlitiki Enosi Larissa F.C.,Super League Greece,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z,17
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Club Universitario de Deportes,Peruvian Primera División,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,32
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Hull City A.F.C.,EFL Championship,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z,11
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Leicester City F.C.,EFL Championship,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z,13
http://www.wikidata.org/entity/Q378005,Nolberto Solano,Hartlepool United F.C.,EFL League Two,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z,14
http://www.wikidata.org/entity/Q3780217,Oli,Real Oviedo Vetusta,Primera Federación,1990-01-01T00:00:00Z,1994-01-01T00:00:00Z,64
http://www.wikidata.org/entity/Q3780217,Oli,Real Oviedo,La Liga,1993-01-01T00:00:00Z,1997-01-01T00:00:00Z,111
http://www.wikidata.org/entity/Q3780217,Oli,Real Betis Balompié,La Liga,1997-01-01T00:00:00Z,2000-01-01T00:00:00Z,92
http://www.wikidata.org/entity/Q3780217,Oli,Spain men's national football team,,1997-01-01T00:00:00Z,1997-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q3780217,Oli,Real Oviedo,La Liga,2000-01-01T00:00:00Z,2003-01-01T00:00:00Z,105
http://www.wikidata.org/entity/Q3780217,Oli,Cádiz Club de Fútbol,LaLiga 2,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z,106
http://www.wikidata.org/entity/Q3780249,César Palacios,Club Atlético Osasuna,La Liga,1987-01-01T00:00:00Z,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3780249,César Palacios,Spain national under-17 association football team,,1991-01-01T00:00:00Z,1991-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q3780249,César Palacios,Spain national under-18 football team,,1991-01-01T00:00:00Z,1993-01-01T00:00:00Z,19
http://www.wikidata.org/entity/Q3780249,César Palacios,Spain national under-16 association football team,,1991-01-01T00:00:00Z,1991-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q3780249,César Palacios,Spain national under-19 football team,,1992-01-01T00:00:00Z,1992-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q3780249,César Palacios,Osasuna B,Primera Federación,1993-01-01T00:00:00Z,1994-01-01T00:00:00Z,43
http://www.wikidata.org/entity/Q3780249,César Palacios,Club Atlético Osasuna,La Liga,1994-01-01T00:00:00Z,2004-01-01T00:00:00Z,312
http://www.wikidata.org/entity/Q3780249,César Palacios,Club Deportivo Numancia de Soria,Primera Federación,2004-01-01T00:00:00Z,2010-01-01T00:00:00Z,205
http://www.wikidata.org/entity/Q3810078,Jorginho,Hellas Verona FC,Serie A,2010-01-01T00:00:00Z,2014-01-01T00:00:00Z,89
http://www.wikidata.org/entity/Q3810078,Jorginho,A.C. Sambonifacese,Serie D,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z,31
http://www.wikidata.org/entity/Q3810078,Jorginho,SSC Napoli,Serie A,2014-01-18T00:00:00Z,2018-07-14T00:00:00Z,133
http://www.wikidata.org/entity/Q3810078,Jorginho,Italy men's national association football team,,2016-01-01T00:00:00Z,,57
http://www.wikidata.org/entity/Q3810078,Jorginho,Chelsea F.C.,Premier League,2018-07-14T00:00:00Z,2023-01-31T00:00:00Z,143
http://www.wikidata.org/entity/Q3810078,Jorginho,Arsenal F.C.,Premier League,2023-02-01T00:00:00Z,2025-06-01T00:00:00Z,53
http://www.wikidata.org/entity/Q3810078,Jorginho,Clube de Regatas do Flamengo,Campeonato Brasileiro Série A,2025-06-01T00:00:00Z,,16
http://www.wikidata.org/entity/Q381909,Giuseppe Vives,Associazione Sportiva Dilettantistica Stasia Calcio,,1997-01-01T00:00:00Z,2000-01-01T00:00:00Z,56
http://www.wikidata.org/entity/Q381909,Giuseppe Vives,S.S. Juve Stabia,Serie B,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,28
http://www.wikidata.org/entity/Q381909,Giuseppe Vives,SSC Ancona,Serie C,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q381909,Giuseppe Vives,Taranto Sport,Serie D,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q381909,Giuseppe Vives,A.S.D. Nardò Calcio,Serie D,2002-01-01T00:00:00Z,2002-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q381909,Giuseppe Vives,Taranto Sport,Serie D,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q381909,Giuseppe Vives,S.S.C. Giugliano,Serie D,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z,100
http://www.wikidata.org/entity/Q381909,Giuseppe Vives,US Lecce,Serie A,2006-01-01T00:00:00Z,2011-01-01T00:00:00Z,158
http://www.wikidata.org/entity/Q381909,Giuseppe Vives,Torino FC,Serie A,2011-01-01T00:00:00Z,2017-01-01T00:00:00Z,151
http://www.wikidata.org/entity/Q381909,Giuseppe Vives,F.C. Pro Vercelli 1892,Serie C,2017-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q382074,José Mari,Sevilla FC,La Liga,1995-01-01T00:00:00Z,1997-01-01T00:00:00Z,28
http://www.wikidata.org/entity/Q382074,José Mari,Sevilla Atlético,Segunda División B,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,25
http://www.wikidata.org/entity/Q382074,José Mari,Spain national under-18 football team,,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q382074,José Mari,Atlético Madrid,La Liga,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z,84
http://www.wikidata.org/entity/Q382074,José Mari,Sevilla FC,La Liga,1997-01-01T00:00:00Z,1997-01-01T00:00:00Z,21
http://www.wikidata.org/entity/Q382074,José Mari,Spain national under-21 association football team,,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z,12
http://www.wikidata.org/entity/Q382074,José Mari,AC Milan,Serie A,2000-01-01T00:00:00Z,2003-01-01T00:00:00Z,52
http://www.wikidata.org/entity/Q382074,José Mari,Spain national under-23 football team,,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q382074,José Mari,Spain men's national football team,,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q382074,José Mari,Atlético Madrid,La Liga,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z,31
http://www.wikidata.org/entity/Q382074,José Mari,Villarreal CF,La Liga,2003-01-01T00:00:00Z,2007-01-01T00:00:00Z,113
http://www.wikidata.org/entity/Q382074,José Mari,Real Betis Balompié,La Liga,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,21
http://www.wikidata.org/entity/Q382074,José Mari,Gimnàstic de Tarragona,Primera Federación,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z,49
http://www.wikidata.org/entity/Q382074,José Mari,Xerez C.D.,Primera Federación,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z,80
http://www.wikidata.org/entity/Q382193,Alessio Tacchinardi,Atalanta BC,Serie A,1992-01-01T00:00:00Z,1994-01-01T00:00:00Z,8
http://www.wikidata.org/entity/Q382193,Alessio Tacchinardi,Italy national under-18 football team,,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z,9
http://www.wikidata.org/entity/Q382193,Alessio Tacchinardi,Juventus FC,Serie A,1994-01-01T00:00:00Z,2007-01-01T00:00:00Z,261
http://www.wikidata.org/entity/Q382193,Alessio Tacchinardi,Italy national under-21 football team,,1994-01-01T00:00:00Z,1997-01-01T00:00:00Z,12
http://www.wikidata.org/entity/Q382193,Alessio Tacchinardi,Italy men's national association football team,,1995-01-01T00:00:00Z,2003-01-01T00:00:00Z,13
http://www.wikidata.org/entity/Q382193,Alessio Tacchinardi,Villarreal CF,La Liga,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z,45
http://www.wikidata.org/entity/Q382193,Alessio Tacchinardi,Brescia Calcio,Serie B,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,34
http://www.wikidata.org/entity/Q3852031,Matt Ritchie,Portsmouth F.C.,EFL Championship,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q3852031,Matt Ritchie,Dagenham & Redbridge F.C.,National League,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z,37
http://www.wikidata.org/entity/Q3852031,Matt Ritchie,Notts County F.C.,EFL League Two,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z,16
http://www.wikidata.org/entity/Q3852031,Matt Ritchie,Swindon Town F.C.,EFL League Two,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z,16
http://www.wikidata.org/entity/Q3852031,Matt Ritchie,Swindon Town F.C.,EFL League Two,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z,91
http://www.wikidata.org/entity/Q3852031,Matt Ritchie,AFC Bournemouth,Premier League,2013-01-01T00:00:00Z,2016-01-01T00:00:00Z,130
http://www.wikidata.org/entity/Q3852031,Matt Ritchie,Scotland men's national football team,,2015-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q3852031,Matt Ritchie,Newcastle United F.C.,Premier League,2016-01-01T00:00:00Z,2024-01-01T00:00:00Z,187
http://www.wikidata.org/entity/Q3852237,Matteo Villa,AC Milan,Serie A,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3852237,Matteo Villa,Trento Calcio 1921,Serie D,1989-01-01T00:00:00Z,1990-01-01T00:00:00Z,14
http://www.wikidata.org/entity/Q3852237,Matteo Villa,A.C. Reggiana 1919,Serie B,1990-01-01T00:00:00Z,1991-01-01T00:00:00Z,37
http://www.wikidata.org/entity/Q3852237,Matteo Villa,Cagliari Calcio,Serie A,1991-01-01T00:00:00Z,2001-01-01T00:00:00Z,264
http://www.wikidata.org/entity/Q3852237,Matteo Villa,Italy national under-21 football team,,1992-01-01T00:00:00Z,1992-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q3852237,Matteo Villa,SSC Napoli,Serie A,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z,30
http://www.wikidata.org/entity/Q3852237,Matteo Villa,Genoa CFC,Serie A,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z,34
http://www.wikidata.org/entity/Q3852237,Matteo Villa,Pro Sesto 1913,Serie D,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,25
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,SU Agen Football,Championnat National 3,2000-01-01T00:00:00Z,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,Aviron Bayonnais FC,Championnat National 3,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,Athletic Club,La Liga,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,CD Baskonia,Tercera Federación,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z,33
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,France national under-18 association football team,,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z,9
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,France national under-17 association football team,,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z,11
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,Athletic Club,La Liga,2012-01-01T00:00:00Z,2018-01-01T00:00:00Z,222
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,Athletic Bilbao B,Primera Federación,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z,8
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,France national under-19 association football team,,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z,12
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,France national under-21 association football team,,2013-01-01T00:00:00Z,2016-01-01T00:00:00Z,19
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,Manchester City F.C.,Premier League,2018-01-01T00:00:00Z,2023-01-01T00:00:00Z,181
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,Spain men's national football team,,2021-01-01T00:00:00Z,,43
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,Al-Nassr,Saudi Pro League,2023-01-01T00:00:00Z,2025-01-01T00:00:00Z,69
http://www.wikidata.org/entity/Q3855340,Aymeric Laporte,Athletic Club,La Liga,2025-09-01T00:00:00Z,,9
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,Palermo F.C.,Serie B,,,
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,Italy national under-18 football team,,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z,10
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,AS Roma,Serie A,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,SSC Bari,Serie B,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z,63
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,Italy national under-21 football team,,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z,17
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,AS Roma,Serie A,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z,22
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,A.C.R. Messina,Q3712074,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,42
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,Udinese Calcio,Serie A,2006-01-01T00:00:00Z,2010-01-01T00:00:00Z,114
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,Italy men's national association football team,,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,ACF Fiorentina,Serie A,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z,20
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,Siena FC,Serie C,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z,40
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,Delfino Pescara 1936,Serie B,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,Fidelis Andria 2018,Serie C1,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z,9
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,Benevento Calcio,Serie B,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z,17
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,Benevento Calcio,Serie C,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z,17
http://www.wikidata.org/entity/Q393319,Gaetano D'Agostino,Lupa Roma F.C.,Italian Hockey League - Division I,2015-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,Varese Calcio,,1985-01-01T00:00:00Z,1987-01-01T00:00:00Z,39
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,U.S. Cremonese,Serie A,1988-01-01T00:00:00Z,1994-01-01T00:00:00Z,157
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,Italy national under-21 football team,,1989-01-01T00:00:00Z,1990-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,U.C. Sampdoria,Serie B,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z,21
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,U.S. Cremonese,Serie A,1995-01-01T00:00:00Z,1997-01-01T00:00:00Z,70
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,Vicenza Calcio,Serie C,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,US Lecce,Serie A,1997-01-01T00:00:00Z,1997-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,A.C. Perugia Calcio,Serie C,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z,10
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,US Lecce,Serie A,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,A.C. Reggiana 1919,Serie B,1999-01-01T00:00:00Z,1999-01-01T00:00:00Z,14
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,Torino FC,Serie A,2000-01-01T00:00:00Z,2003-01-01T00:00:00Z,62
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,ACF Fiorentina,Serie A,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z,26
http://www.wikidata.org/entity/Q3934523,Riccardo Maspero,A.C. Fanfulla 1874,Serie D,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z,74
http://www.wikidata.org/entity/Q410856,Aitor Larrazábal,Athletic Club,La Liga,1982-01-01T00:00:00Z,1989-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q410856,Aitor Larrazábal,Athletic Bilbao B,Primera Federación,1989-01-01T00:00:00Z,1991-01-01T00:00:00Z,43
http://www.wikidata.org/entity/Q410856,Aitor Larrazábal,Athletic Club,La Liga,1990-01-01T00:00:00Z,2004-01-01T00:00:00Z,445
http://www.wikidata.org/entity/Q410856,Aitor Larrazábal,Spain national under-21 association football team,,1990-01-01T00:00:00Z,1991-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q410856,Aitor Larrazábal,Spain national under-20 football team,,1990-01-01T00:00:00Z,1990-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q410856,Aitor Larrazábal,Spain national under-23 football team,,1991-01-01T00:00:00Z,1991-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q410856,Aitor Larrazábal,Basque Country regional football team,,1997-01-01T00:00:00Z,1997-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q410881,Aitor López Rekarte,Spain national under-16 association football team,,1991-01-01T00:00:00Z,1991-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q410881,Aitor López Rekarte,Spain national under-17 association football team,,1993-01-01T00:00:00Z,1993-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q410881,Aitor López Rekarte,Real Sociedad B,LaLiga 2,1994-01-01T00:00:00Z,1997-01-01T00:00:00Z,98
http://www.wikidata.org/entity/Q410881,Aitor López Rekarte,Spain national under-18 football team,,1994-01-01T00:00:00Z,1994-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q410881,Aitor López Rekarte,Real Sociedad,La Liga,1997-01-01T00:00:00Z,2007-01-01T00:00:00Z,338
http://www.wikidata.org/entity/Q410881,Aitor López Rekarte,Spain national under-21 association football team,,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q410881,Aitor López Rekarte,Spain national under-23 football team,,1997-01-01T00:00:00Z,1997-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q410881,Aitor López Rekarte,Basque Country regional football team,,2000-01-01T00:00:00Z,2007-01-01T00:00:00Z,9
http://www.wikidata.org/entity/Q410881,Aitor López Rekarte,Spain men's national football team,,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q410881,Aitor López Rekarte,Unión Deportiva Almería,LaLiga 2,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,12
http://www.wikidata.org/entity/Q410881,Aitor López Rekarte,SD Eibar,LaLiga 2,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,11
http://www.wikidata.org/entity/Q410881,Aitor López Rekarte,Mondragón CF,,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,Antiguoko,,2000-01-01T00:00:00Z,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,Real Sociedad,La Liga,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,Athletic Club,La Liga,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,Spain national under-17 association football team,,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,Tottenham Hotspur F.C.,Premier League,2007-01-01T00:00:00Z,2010-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,Cheltenham Town F.C.,EFL League Two,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,Real Valladolid,LaLiga 2,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,Real Valladolid B,Tercera División,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z,25
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,Real Unión,Primera Federación,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z,46
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,SD Eibar,LaLiga 2,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z,71
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,Real Sociedad,La Liga,2014-01-01T00:00:00Z,2017-01-01T00:00:00Z,88
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,Basque Country regional football team,,2014-01-01T00:00:00Z,,6
http://www.wikidata.org/entity/Q4118260,Yuri Berchiche,Paris Saint-Germain FC,Ligue 1,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,32
